Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,Region,Category,Sub_Category,Product_ID,Product_Name,Sales_Person,Quantity,Unit_Price,Discount,Sales,Profit,Shipping_Cost,Payment_Mode,Return_Status,Customer_Rating,Year,Month,Quarter
ORD-10427,3/26/2023,3/31/2023,Same Day,CUST-1537,Rohit Gupta,Corporate,Hyderabad,South,Furniture,Cabinets,PROD-400,Cabinets Model Y,Rohit Gupta,11,4612.59,0.3,35516.94,10752.4,200.52,Debit Card,Yes,4,2023,March,Q1
ORD-10428,12/21/2022,12/23/2022,Standard Class,CUST-3022,Ravi Verma,Corporate,Guwahati,East,Furniture,Tables,PROD-410,Tables Model B,Ravi Verma,6,3048.46,0,18290.76,5268.56,283.49,Cash,No,5,2022,December,Q4
ORD-10429,3/7/2022,3/14/2022,Second Class,CUST-1917,Rohit Gupta,Corporate,Delhi,North,Office Supplies,Binders,PROD-598,Binders Model C,Rohit Gupta,3,1721.79,0,5165.37,1215.25,45,Debit Card,No,3,2022,March,Q1
ORD-10430,7/25/2024,8/1/2024,Standard Class,CUST-4880,Anita Joshi,Home Office,Amritsar,North,Office Supplies,Paper,PROD-204,Paper Model Z,Anita Joshi,4,4874.57,0.3,13648.8,3182.51,236.83,Credit Card,No,5,2024,July,Q3
ORD-10431,11/2/2024,11/6/2024,Second Class,CUST-4475,Anita Joshi,Corporate,Chandigarh,North,Electronics,Phones,PROD-306,Phones Model D,Anita Joshi,4,813.76,0.1,2929.54,440.55,49.95,Net Banking,Yes,1,2024,November,Q4
ORD-10432,2/2/2024,2/8/2024,Second Class,CUST-3169,Karan Mehta,Home Office,Kochi,South,Office Supplies,Binders,PROD-531,Binders Model Z,Karan Mehta,14,1835.18,0.25,19269.39,2382.38,228.43,Credit Card,No,2,2024,February,Q1
ORD-10433,10/26/2022,11/2/2022,First Class,CUST-2289,Anita Joshi,Home Office,Surat,West,Clothing,Shoes,PROD-511,Shoes Model Z,Anita Joshi,1,3602.25,0.2,2881.8,959.91,34.59,Credit Card,No,4,2022,October,Q4
ORD-10434,5/8/2024,5/12/2024,Standard Class,CUST-1032,Karan Mehta,Home Office,Jaipur,North,Electronics,Phones,PROD-946,Phones Model C,Karan Mehta,18,4374.05,0.25,59049.68,16109.3,273.68,UPI,No,4,2024,May,Q2
ORD-10435,9/10/2023,9/11/2023,First Class,CUST-1516,Sneha Nair,Home Office,Pune,West,Sports,Accessories,PROD-632,Accessories Model X,Sneha Nair,2,2710.3,0.15,4607.51,1232.65,224.62,Cash,No,2,2023,September,Q3
ORD-10436,2/27/2022,3/6/2022,First Class,CUST-2731,Amit Kumar,Home Office,Amritsar,North,Sports,Footwear,PROD-617,Footwear Model A,Amit Kumar,18,2982.89,0.05,51007.42,15285.33,98.14,Debit Card,No,3,2022,February,Q1
ORD-10437,1/11/2022,1/15/2022,Standard Class,CUST-3927,Karan Mehta,Consumer,Ranchi,East,Office Supplies,Pens,PROD-742,Pens Model Y,Karan Mehta,11,4915.61,0.3,37850.2,10360.64,178.66,Cash,No,3,2022,January,Q1
ORD-10438,8/4/2022,8/7/2022,Same Day,CUST-1600,Sneha Nair,Home Office,Patna,East,Sports,Apparel,PROD-828,Apparel Model D,Sneha Nair,17,2932.73,0.3,34899.49,9896.27,141.75,UPI,Yes,1,2022,August,Q3
ORD-10439,1/27/2024,2/2/2024,Second Class,CUST-2080,Priya Sharma,Corporate,Delhi,North,Clothing,Trousers,PROD-698,Trousers Model D,Priya Sharma,17,2043.63,0.2,27793.37,5716.64,124.49,Cash,Yes,4,2024,January,Q1
ORD-10440,9/22/2022,9/28/2022,Second Class,CUST-1133,Anita Joshi,Home Office,Surat,West,Furniture,Tables,PROD-864,Tables Model B,Anita Joshi,17,4323.19,0,73494.23,18986.59,142.08,Cash,No,1,2022,September,Q3
ORD-10441,11/10/2022,11/11/2022,First Class,CUST-4240,Rohit Gupta,Corporate,Jabalpur,Central,Electronics,Laptops,PROD-246,Laptops Model B,Rohit Gupta,12,1559.38,0.1,16841.3,2374.25,150.92,Credit Card,Yes,1,2022,November,Q4
ORD-10442,12/16/2023,12/17/2023,Same Day,CUST-2383,Priya Sharma,Home Office,Patna,East,Furniture,Tables,PROD-900,Tables Model D,Priya Sharma,2,2117,0.2,3387.2,484.07,141.19,Credit Card,Yes,5,2023,December,Q4
ORD-10443,7/2/2022,7/9/2022,Same Day,CUST-2388,Divya Rao,Corporate,Chennai,South,Sports,Accessories,PROD-653,Accessories Model A,Divya Rao,20,3339.29,0.15,56767.93,9433.16,271.07,Debit Card,Yes,3,2022,July,Q3
ORD-10444,1/30/2023,2/4/2023,Standard Class,CUST-4074,Priya Sharma,Home Office,Chandigarh,North,Electronics,Tablets,PROD-587,Tablets Model X,Priya Sharma,18,2905.44,0,52297.92,17634.22,161.31,UPI,No,1,2023,January,Q1
ORD-10445,6/23/2022,6/30/2022,Second Class,CUST-4825,Anita Joshi,Consumer,Indore,Central,Electronics,Tablets,PROD-123,Tablets Model C,Anita Joshi,18,3053.93,0.15,46725.13,10591.09,152.53,UPI,Yes,2,2022,June,Q2
ORD-10446,7/23/2022,7/28/2022,First Class,CUST-2256,Priya Sharma,Corporate,Mumbai,West,Sports,Footwear,PROD-517,Footwear Model Y,Priya Sharma,6,1462.49,0.05,8336.19,1055.91,35.99,Credit Card,No,1,2022,July,Q3
ORD-10447,7/22/2022,7/25/2022,Standard Class,CUST-4684,Suresh Pillai,Home Office,Raipur,Central,Furniture,Chairs,PROD-223,Chairs Model A,Suresh Pillai,5,2093.47,0.1,9420.61,1200,283.06,Net Banking,No,2,2022,July,Q3
ORD-10448,5/5/2022,5/8/2022,Same Day,CUST-1957,Karan Mehta,Home Office,Gwalior,Central,Furniture,Cabinets,PROD-119,Cabinets Model C,Karan Mehta,15,2787.95,0,41819.25,8165.27,128.17,Credit Card,No,2,2022,May,Q2
ORD-10449,10/19/2022,10/22/2022,Standard Class,CUST-4937,Sneha Nair,Corporate,Indore,Central,Office Supplies,Staples,PROD-668,Staples Model D,Sneha Nair,18,4927.28,0.3,62083.73,7670.35,286.26,UPI,No,1,2022,October,Q4
ORD-10450,5/29/2023,6/5/2023,Standard Class,CUST-3090,Karan Mehta,Consumer,Nagpur,West,Office Supplies,Paper,PROD-388,Paper Model A,Karan Mehta,13,4996.25,0.3,45465.88,10896.45,179.7,Cash,No,5,2023,May,Q2
ORD-10451,7/27/2023,7/31/2023,Standard Class,CUST-2403,Rohit Gupta,Corporate,Bhopal,Central,Office Supplies,Pens,PROD-750,Pens Model C,Rohit Gupta,7,3071.7,0.3,15051.33,2189.84,207.81,Debit Card,Yes,3,2023,July,Q3
ORD-10452,1/5/2022,1/10/2022,First Class,CUST-4667,Ravi Verma,Corporate,Hyderabad,South,Office Supplies,Paper,PROD-813,Paper Model Y,Ravi Verma,16,71.18,0,1138.88,286.78,129.82,Credit Card,Yes,4,2022,January,Q1
ORD-10453,2/10/2024,2/17/2024,Same Day,CUST-1034,Divya Rao,Home Office,Bhopal,Central,Electronics,Laptops,PROD-227,Laptops Model D,Divya Rao,20,1821.93,0.05,34616.67,10445.36,245.44,Credit Card,No,2,2024,February,Q1
ORD-10454,9/13/2023,9/20/2023,First Class,CUST-3018,Priya Sharma,Corporate,Mumbai,West,Furniture,Chairs,PROD-820,Chairs Model Y,Priya Sharma,8,1209.58,0.15,8225.14,2798.1,20.67,Debit Card,No,1,2023,September,Q3
ORD-10455,2/1/2023,2/7/2023,Same Day,CUST-1525,Rohit Gupta,Home Office,Kochi,South,Electronics,Tablets,PROD-863,Tablets Model A,Rohit Gupta,19,3377.27,0.2,51334.5,11270.08,28.95,Debit Card,No,3,2023,February,Q1
ORD-10456,6/2/2023,6/8/2023,Standard Class,CUST-4862,Meena Iyer,Consumer,Indore,Central,Sports,Footwear,PROD-765,Footwear Model A,Meena Iyer,18,4421.35,0,79584.3,26371.62,195.88,UPI,No,4,2023,June,Q2
ORD-10457,4/5/2023,4/6/2023,First Class,CUST-1797,Amit Kumar,Corporate,Ahmedabad,West,Electronics,Accessories,PROD-442,Accessories Model A,Amit Kumar,9,4596.04,0.2,33091.49,6110.62,11.5,UPI,No,2,2023,April,Q2
ORD-10458,7/18/2022,7/19/2022,First Class,CUST-2369,Priya Sharma,Consumer,Mumbai,West,Furniture,Tables,PROD-960,Tables Model C,Priya Sharma,16,2188.15,0,35010.4,7973.94,191.63,Net Banking,No,1,2022,July,Q3
ORD-10459,6/17/2024,6/24/2024,Second Class,CUST-4754,Meena Iyer,Corporate,Pune,West,Office Supplies,Pens,PROD-134,Pens Model D,Meena Iyer,4,3145.48,0.2,10065.54,880.21,292.61,Credit Card,No,1,2024,June,Q2
ORD-10460,4/25/2022,4/30/2022,Same Day,CUST-2683,Priya Sharma,Corporate,Bengaluru,South,Clothing,Shirts,PROD-338,Shirts Model Z,Priya Sharma,2,1509.84,0.15,2566.73,437.64,189.02,Credit Card,No,4,2022,April,Q2
ORD-10461,11/4/2023,11/9/2023,Standard Class,CUST-4233,Rohit Gupta,Corporate,Surat,West,Clothing,Shirts,PROD-960,Shirts Model B,Rohit Gupta,7,584.63,0,4092.41,935.33,29.59,Cash,No,5,2023,November,Q4
ORD-10462,10/9/2022,10/16/2022,Same Day,CUST-3669,Sneha Nair,Home Office,Patna,East,Clothing,Shoes,PROD-872,Shoes Model C,Sneha Nair,2,349.43,0.1,628.97,141.74,158.81,Debit Card,No,5,2022,October,Q4
ORD-10463,1/17/2022,1/22/2022,First Class,CUST-4420,Divya Rao,Corporate,Indore,Central,Furniture,Cabinets,PROD-672,Cabinets Model Z,Divya Rao,19,3305.5,0.05,59664.27,4009.16,157.06,Net Banking,No,4,2022,January,Q1
ORD-10464,8/15/2024,8/20/2024,First Class,CUST-2714,Anita Joshi,Consumer,Bhubaneswar,East,Furniture,Tables,PROD-436,Tables Model B,Anita Joshi,11,4267.44,0.2,37553.47,12727.6,188.67,Debit Card,No,4,2024,August,Q3
ORD-10465,3/13/2023,3/15/2023,Second Class,CUST-1840,Anita Joshi,Home Office,Jaipur,North,Furniture,Chairs,PROD-509,Chairs Model B,Anita Joshi,16,3686.2,0.3,41285.44,6170.3,224.62,Debit Card,No,3,2023,March,Q1
ORD-10466,6/20/2024,6/22/2024,Standard Class,CUST-1810,Karan Mehta,Home Office,Delhi,North,Office Supplies,Pens,PROD-390,Pens Model B,Karan Mehta,19,4567.91,0.1,78111.26,4934.4,18.61,Debit Card,No,3,2024,June,Q2
ORD-10467,6/21/2023,6/22/2023,Second Class,CUST-1454,Ravi Verma,Consumer,Hyderabad,South,Sports,Apparel,PROD-446,Apparel Model B,Ravi Verma,1,4165.66,0.05,3957.38,647.73,238.35,Credit Card,No,4,2023,June,Q2
ORD-10468,10/23/2022,10/25/2022,Same Day,CUST-2759,Priya Sharma,Home Office,Hyderabad,South,Office Supplies,Paper,PROD-751,Paper Model B,Priya Sharma,7,998.82,0.15,5942.98,1535.11,102.21,Credit Card,No,5,2022,October,Q4
ORD-10469,7/28/2023,8/4/2023,First Class,CUST-1333,Amit Kumar,Consumer,Indore,Central,Sports,Footwear,PROD-903,Footwear Model D,Amit Kumar,5,4264.94,0.2,17059.76,5386.62,70.68,Debit Card,No,2,2023,July,Q3
ORD-10470,2/5/2024,2/10/2024,Same Day,CUST-3613,Divya Rao,Corporate,Jabalpur,Central,Sports,Footwear,PROD-909,Footwear Model X,Divya Rao,16,3592.47,0.15,48857.59,9386.88,178.54,Debit Card,No,2,2024,February,Q1
ORD-10471,2/12/2024,2/17/2024,Second Class,CUST-4078,Suresh Pillai,Corporate,Chennai,South,Clothing,Trousers,PROD-186,Trousers Model C,Suresh Pillai,6,4680.72,0.1,25275.89,3193.83,34.58,Net Banking,Yes,5,2024,February,Q1
ORD-10472,8/15/2024,8/19/2024,First Class,CUST-1735,Anita Joshi,Corporate,Bhubaneswar,East,Sports,Equipment,PROD-552,Equipment Model B,Anita Joshi,14,1869.18,0.15,22243.24,3227.63,120.89,Cash,No,1,2024,August,Q3
ORD-10473,5/27/2022,5/30/2022,Second Class,CUST-2239,Priya Sharma,Corporate,Kolkata,East,Office Supplies,Pens,PROD-863,Pens Model Z,Priya Sharma,2,2752.83,0.1,4955.09,540.07,105.48,Credit Card,No,2,2022,May,Q2
ORD-10474,4/7/2024,4/11/2024,First Class,CUST-4117,Divya Rao,Consumer,Indore,Central,Sports,Footwear,PROD-252,Footwear Model Z,Divya Rao,19,3801.14,0,72221.66,13837.76,158.67,Net Banking,Yes,2,2024,April,Q2
ORD-10475,6/25/2022,6/28/2022,Same Day,CUST-4493,Divya Rao,Home Office,Chennai,South,Clothing,Trousers,PROD-671,Trousers Model A,Divya Rao,7,2172.53,0.25,11405.78,1999.51,137.22,Cash,No,2,2022,June,Q2
ORD-10476,5/8/2024,5/12/2024,First Class,CUST-1095,Sneha Nair,Corporate,Indore,Central,Office Supplies,Pens,PROD-681,Pens Model Z,Sneha Nair,13,3826.07,0.25,37304.18,7881.67,104.56,Net Banking,No,2,2024,May,Q2
ORD-10477,12/30/2024,1/3/2025,Second Class,CUST-4664,Priya Sharma,Corporate,Hyderabad,South,Sports,Accessories,PROD-411,Accessories Model A,Priya Sharma,7,2400.15,0.1,15120.94,3339.53,140.95,Cash,No,1,2024,December,Q4
ORD-10478,3/1/2024,3/4/2024,Second Class,CUST-2509,Priya Sharma,Consumer,Indore,Central,Electronics,Accessories,PROD-630,Accessories Model A,Priya Sharma,7,1203.55,0.25,6318.64,1309.97,141.85,Debit Card,No,3,2024,March,Q1
ORD-10479,3/7/2024,3/14/2024,Same Day,CUST-3722,Priya Sharma,Consumer,Surat,West,Furniture,Chairs,PROD-586,Chairs Model B,Priya Sharma,7,693.16,0.05,4609.51,658.82,247.19,Cash,No,5,2024,March,Q1
ORD-10480,5/12/2022,5/19/2022,Standard Class,CUST-4601,Anita Joshi,Consumer,Mysuru,South,Clothing,Jackets,PROD-602,Jackets Model D,Anita Joshi,13,3044,0.05,37593.4,7810.29,273.99,Debit Card,Yes,5,2022,May,Q2
ORD-10481,12/25/2022,12/29/2022,First Class,CUST-4730,Meena Iyer,Corporate,Delhi,North,Office Supplies,Staples,PROD-774,Staples Model B,Meena Iyer,8,938.91,0.2,6009.02,1622.27,142.77,Cash,No,4,2022,December,Q4
ORD-10482,10/7/2024,10/11/2024,First Class,CUST-4139,Sneha Nair,Home Office,Chandigarh,North,Furniture,Shelves,PROD-898,Shelves Model C,Sneha Nair,18,650.09,0.1,10531.46,768.38,40.52,Credit Card,Yes,4,2024,October,Q4
ORD-10483,2/20/2024,2/23/2024,Standard Class,CUST-3904,Anita Joshi,Corporate,Hyderabad,South,Furniture,Chairs,PROD-239,Chairs Model C,Anita Joshi,13,4286.08,0.15,47361.18,2904.77,82.68,Credit Card,Yes,4,2024,February,Q1
ORD-10484,7/26/2023,8/2/2023,Same Day,CUST-1508,Anita Joshi,Home Office,Mumbai,West,Electronics,Phones,PROD-647,Phones Model Y,Anita Joshi,6,894.42,0,5366.52,1245.55,61.4,Debit Card,Yes,2,2023,July,Q3
ORD-10485,3/12/2022,3/18/2022,First Class,CUST-3141,Sneha Nair,Corporate,Delhi,North,Office Supplies,Paper,PROD-756,Paper Model Y,Sneha Nair,18,1120.02,0.25,15120.27,972.64,194.09,Debit Card,No,4,2022,March,Q1
ORD-10486,2/7/2024,2/9/2024,Same Day,CUST-4360,Sneha Nair,Consumer,Guwahati,East,Electronics,Laptops,PROD-296,Laptops Model Y,Sneha Nair,7,502.36,0.15,2989.04,174.51,14.22,Debit Card,No,2,2024,February,Q1
ORD-10487,1/24/2023,1/29/2023,Standard Class,CUST-1875,Divya Rao,Corporate,Chandigarh,North,Furniture,Chairs,PROD-208,Chairs Model C,Divya Rao,7,4674.92,0.15,27815.77,9225.85,45.03,Net Banking,No,2,2023,January,Q1
ORD-10488,5/16/2022,5/22/2022,Second Class,CUST-2683,Sneha Nair,Corporate,Jaipur,North,Office Supplies,Pens,PROD-408,Pens Model Z,Sneha Nair,9,3267.23,0.1,26464.56,1672.08,266.78,Cash,Yes,1,2022,May,Q2
ORD-10489,11/12/2023,11/14/2023,First Class,CUST-3492,Ravi Verma,Consumer,Gwalior,Central,Furniture,Shelves,PROD-699,Shelves Model D,Ravi Verma,11,4891.21,0.25,40352.48,7854.17,107.18,Cash,Yes,5,2023,November,Q4
ORD-10490,9/25/2023,9/27/2023,Standard Class,CUST-3042,Priya Sharma,Consumer,Mysuru,South,Sports,Equipment,PROD-403,Equipment Model B,Priya Sharma,14,3798.37,0.2,42541.74,3140.3,49.89,UPI,No,4,2023,September,Q3
ORD-10491,10/13/2023,10/19/2023,First Class,CUST-1097,Karan Mehta,Home Office,Bengaluru,South,Furniture,Cabinets,PROD-334,Cabinets Model Z,Karan Mehta,2,2628.32,0.15,4468.14,1092.08,93.65,Debit Card,No,3,2023,October,Q4
ORD-10492,2/21/2024,2/26/2024,Second Class,CUST-1286,Meena Iyer,Home Office,Chennai,South,Sports,Equipment,PROD-297,Equipment Model A,Meena Iyer,11,958.55,0.25,7908.04,409.74,262.26,Debit Card,No,2,2024,February,Q1
ORD-10493,9/30/2023,10/2/2023,Standard Class,CUST-3361,Anita Joshi,Consumer,Bengaluru,South,Furniture,Tables,PROD-559,Tables Model Y,Anita Joshi,7,1262.38,0.05,8394.83,1945.55,97.9,Cash,No,3,2023,September,Q3
ORD-10494,5/15/2024,5/20/2024,Second Class,CUST-2974,Anita Joshi,Corporate,Mumbai,West,Office Supplies,Staples,PROD-120,Staples Model Z,Anita Joshi,20,3687.89,0.3,51630.46,4995.95,286.59,Cash,Yes,4,2024,May,Q2
ORD-10495,8/7/2024,8/10/2024,Second Class,CUST-1559,Suresh Pillai,Home Office,Lucknow,North,Sports,Apparel,PROD-832,Apparel Model D,Suresh Pillai,15,1451.97,0.2,17423.64,4038.93,30.86,Net Banking,No,2,2024,August,Q3
ORD-10496,2/4/2024,2/8/2024,Same Day,CUST-4774,Suresh Pillai,Corporate,Bengaluru,South,Electronics,Tablets,PROD-227,Tablets Model D,Suresh Pillai,16,1573.66,0.2,20142.85,1437.6,266.65,Cash,No,2,2024,February,Q1
ORD-10497,5/18/2024,5/24/2024,First Class,CUST-3894,Suresh Pillai,Home Office,Ahmedabad,West,Office Supplies,Staples,PROD-792,Staples Model A,Suresh Pillai,8,1249.65,0,9997.2,3263.49,114.81,Credit Card,No,3,2024,May,Q2
ORD-10498,7/9/2022,7/15/2022,Second Class,CUST-4727,Priya Sharma,Consumer,Jabalpur,Central,Furniture,Shelves,PROD-293,Shelves Model D,Priya Sharma,13,2018.45,0.2,20991.88,7184.34,33.3,Credit Card,No,4,2022,July,Q3
ORD-10499,8/12/2022,8/18/2022,First Class,CUST-1858,Priya Sharma,Home Office,Patna,East,Sports,Accessories,PROD-866,Accessories Model D,Priya Sharma,19,3894.62,0.1,66598,19597.69,88.02,Cash,No,1,2022,August,Q3
ORD-10500,8/14/2023,8/20/2023,Same Day,CUST-2992,Suresh Pillai,Consumer,Kochi,South,Electronics,Laptops,PROD-286,Laptops Model X,Suresh Pillai,14,894.64,0.1,11272.46,1193.98,48.96,UPI,No,4,2023,August,Q3
